交易所,代码,公司,行业,PE,股息率,净利润率,毛利率,PB,ROE_TTM_2020,ROE_TTM_2019,ROE_TTM_2018,ROE_TTM_2017,ROE_TTM_2016,ROE_TTM_2015,净利润2020,净利润2019,净利润2018,净利润2017,净利润2016,每股收益2020TTM,每股收益2020,关注度
sz,="002415",海康威视,电子设备及服务,27.4407,0.0186,0.2188,0.4642,8.0859,0.2888,0.3087,0.3312,0.334,0.3281,0.3616,12374739075,11073022894,9746002770,7759463468.17,5968023146.01,1.3242,1.3285,45215
sh,="603126",中材节能,商业用品与服务,27.4032,0.0142,0.0554,0.1906,1.7779,0.0637,0.07,0.0734,0.0822,0.0766,,109609703,117535799,125542055,126542988.17,107120154.4,0.1795,0.2016,38
sh,="600792",云煤能源,煤炭,27.3539,0,0.0424,0.1322,0.9206,0.0691,0.0683,-0.0121,0.0277,-0.2101,-0.0127,222717732,204839132,-43112959,69784686.15,-638574502.51,0.225,0.2424,54
sz,="300031",宝通科技,计算机软件,27.2954,0.0126,0.1315,0.583,3.4463,0.1255,0.1321,0.1108,0.1012,0.0543,0.0904,335928760,305643014,238159904,156485733.73,66787514.61,0.8467,0.7688,137
sz,="002412",汉森制药,中药,27.2772,0.0096,0.1876,0.7395,2.5308,0.1066,0.1138,0.0909,0.069,0.0834,0.0996,159099597,151365306,115663930,86037703.67,97892093.5,0.3162,0.3227,83
sz,="000400",许继电气,重型电气设备,27.2702,0.0037,0.0507,0.1818,1.9932,0.0595,0.0336,0.0832,0.134,0.1238,0.2006,439630549,197151182,591791264,882730172.84,745945837.36,0.436,0.4228,369
sh,="600999",招商证券,证券,27.2668,0,0.3685,,2.2273,0.082,0.0674,0.0732,0.0976,0.2001,0.161,6952922356,5460196578,5503242211,,,1.0378,1.087,1323
sh,="603800",道森股份,能源设备与服务,27.2601,0.0398,0.0807,0.26,2.8688,0.0914,0.1081,0.0202,-0.0373,,,95758949,107827677,20862601,-32689068.14,,0.4604,0.5398,45
sz,="002215",诺普信,农用化工,27.2549,0.0216,0.0581,0.2568,2.6872,0.0811,0.1213,0.1628,-0.1227,0.1262,0.1299,229400138,306159037,354595896,-239159186.86,225026991.73,0.251,0.2582,127
sh,="603192",汇得科技,化学制品,27.2479,0.0135,0.0919,0.2202,2.4297,0.1043,,,,,,123555146,117918808,,,,1.1583,1.239,25
sz,="300718",长盛轴承,通用机械,27.2372,0.0124,0.2241,0.3668,2.9303,0.1065,0.1355,,,,,125378326,148743618,125127370,,,0.6332,0.646,52
sz,="300596",利安隆,化学原料,27.2325,0.0053,0.1266,0.2844,3.8286,0.171,0.2029,0.1506,,,,272443922,210741116,135503731,,,1.3289,1.2795,242
sz,="002314",南山控股,住宅地产开发和管理,27.2323,0.0128,0.0697,0.3313,1.4945,0.0464,0.0732,0.1579,0.0311,0.1519,-0.3163,450429647,408845634,681796070,162262557.9,539507054.34,0.1663,0.1487,114
sh,="603041",美思德,化学制品,27.2284,0.0103,0.2281,0.4189,2.6253,0.0979,0.0628,0.0632,,,,76752662,46150146,43972733,,,0.7626,0.7158,38
sz,="000683",远兴能源,化学原料,27.2249,0,0.0678,0.3305,1.0074,0.0422,0.1385,0.1102,-0.0506,0.0114,0.0547,376206678,1236472193,857130785,-377959161.97,57753901.43,0.0959,0.1716,110
sh,="600307",酒钢宏兴,黑色金属,27.1674,0,0.0217,0.1103,0.8902,0.084,0.0993,0.0259,0.0559,-0.5827,0.0052,927280910,1000842728,320496917,572577245.67,-7264224678.68,0.148,0.1976,96
sh,="603306",华懋科技,汽车零配件与设备,27.1583,0.0241,0.2382,0.346,2.5247,0.0888,0.1095,0.1583,0.211,0.1925,0.1946,213721851,251872807,284642711,266103450.11,203235165.07,0.6881,0.7624,579
sh,="603970",中农立华,工业贸易经销商,27.1297,0.0148,0.0291,0.0982,3.4664,0.1272,0.1296,,,,,119744725,120203925,96274661,,,0.6237,0.6191,47
sz,="300303",聚飞光电,光电子器件,27.1108,0.0154,0.1264,0.2841,3.8987,0.144,0.0879,0.023,0.09,0.0591,0.178,306886651,179250905,58840019,164281192.81,87045637.4,0.2401,0.2412,181
sz,="002672",东江环保,商业用品与服务,27.1026,0.0131,0.1171,0.3513,2.359,0.0781,0.0986,0.1369,0.1652,0.1286,0.1071,371462706,394503427,490842966,553161696.98,344621897.56,0.4225,0.4821,260
sz,="002895",川恒股份,化学原料,27.0984,0.0218,0.113,0.2822,2.8522,0.1012,0.0407,0.0616,,,,200517918,78303953,105892175,,,0.4919,0.4426,44
sh,="603966",法兰泰克,通用机械,27.0806,0.0062,0.099,0.2727,3.1972,0.1138,0.0784,0.0802,,,,105332700,67469536,64196636,,,0.4993,0.4865,41
sh,="600866",星湖科技,食品,27.0633,0,0.1394,0.3613,2.5229,0.1033,0.0658,-0.1263,0.0217,-0.3259,-0.2501,144727598,71402023,-124336280,22416906.33,-397202613.27,0.1958,0.2024,86
sz,="002120",韵达股份,物流,27.0408,0.0081,0.0714,0.1248,4.8986,0.1835,0.312,0.3512,0.646,0.1465,0.1821,2414539408,2860985712,1714089876,1446230489.08,51379603.32,1.0846,1.1891,832
sh,="600011",华能国际,电力公用事业,27.0403,0.0218,0.0096,0.1461,1.3213,0.0143,0.0426,0.031,0.0695,0.1732,0.1808,1090913315,2875707100,2360139805,5518693286,12699538017,0.0695,0.1074,443
sh,="601886",江河集团,建筑与工程,27.0141,0.0493,0.0255,0.1832,0.9755,0.0514,0.0885,0.0812,0.0646,0.0628,0.0676,260166592,628018231,482167900,355550402.71,337259634.29,0.2254,0.3057,86
sh,="603955",大千生态,建筑与工程,26.9958,0,0.1132,0.2599,1.7091,0.0746,0.0762,0.0731,,,,93255271,92936790,78876424,,,0.8245,0.8324,31
sz,="002801",微光股份,电气部件与设备,26.976,0.0074,0.2188,0.335,4.6676,0.1745,0.1239,0.127,0.1726,,,177058823,110078925,103400309,103526726.44,,1.5036,1.4038,100
sh,="603309",维力医疗,医疗保健设备与用品,26.9528,0.0101,0.1213,0.444,3.6434,0.1158,0.075,0.0564,0.0942,0.1206,,109354406,78925971,55865120,79971115.28,91903391.81,0.5468,0.6057,85
sz,="002056",横店东磁,电子元器件,26.9063,0.0127,0.1024,0.2293,3.5716,0.1312,0.1475,0.1419,0.1058,0.1012,0.1259,665736424,697827780,620279926,408028229.39,349943344.48,0.405,0.4205,339
sh,="603379",三美股份,化学原料,26.8738,0.0138,0.1488,0.274,2.9233,0.1102,,,,,,528612464,1084224512,,,,1.2123,1.4812,72
sh,="600794",保税科技,交通基本设施,26.8708,0,0.0928,0.179,1.9936,0.0756,0.024,-0.0789,0.0115,0.0057,0.0874,153953899,39995694,-182282411,2936209.16,6857875.47,0.127,0.1299,49
sz,="002429",兆驰股份,家用电器,26.8562,0,0.0879,0.1643,3.1034,0.1242,0.0515,0.0766,0.0628,0.0678,0.1437,1146225163,468131697,627173695,412828448.91,333085201.76,0.2532,0.2507,207
sh,="600168",武汉控股,水公用事业,26.8276,0.013,0.1438,0.2867,1.1076,0.0402,0.0558,0.069,0.0617,0.0745,0.0779,215825735,288528670,340182621,287439101.79,324837673.59,0.3042,0.352,118
sz,="002597",金禾实业,化学原料,26.812,0.0144,0.1989,0.3097,5.3961,0.185,0.2134,0.358,0.2474,0.1292,0.0677,780059991,800618685,1113017516,610072960.53,317318709.92,1.396,1.4474,1507
sh,="601238",广汽集团,汽车,26.7972,0.0193,0.0713,0.0493,1.355,0.0491,0.127,0.1766,0.182,0.1384,0.0725,3958063028,9800560354,10837694033,8189814003,5629461164,0.3866,0.6464,905
sz,="002262",恩华药业,化学制剂,26.772,0.0055,0.1747,0.6667,4.7593,0.1961,0.1919,0.166,0.1523,0.1757,0.2329,675406255,548859133,411072663,324792110.76,268569631.52,0.6626,0.6507,43248
sh,="600246",万通发展,住宅地产开发和管理,26.7541,0.0074,0.5837,0.5341,2.2303,0.0799,0.0556,0.0401,0.0327,-0.1811,0.0299,625705816,300194549,288761524,181171288,-661084781,0.3046,0.2944,61
sh,="600546",山煤国际,煤炭,26.726,0.0038,0.0394,0.2235,3.5946,0.137,0.173,0.1357,0.1122,-0.2871,-0.1644,,407934373,390844791,380741639.37,-2435975155.64,0.5837,0.5915,91
sz,="002376",新北洋,电脑与外围设备,26.6873,0.0187,0.1454,0.439,2.1763,0.0904,0.1184,0.1169,0.1286,0.1039,0.1742,,373167031,300825269,258759945.73,156385433.47,0.4013,0.4843,243
sh,="601908",京运通,专用设备,26.6221,0,0.1553,0.3403,1.3379,0.0536,0.0384,0.0807,0.0238,0.0622,0.0344,363086921,280400787,544158125,158951623.82,290615887.44,0.1822,0.1322,64
sz,="002616",长青集团,家用电器,26.5943,0.0186,0.1215,0.317,3.4505,0.1313,0.0897,0.0398,0.0807,0.068,0.0673,299885137,194682216,82326424,155194059.03,117945295.14,0.4042,0.3979,109
sz,="002304",洋河股份,饮料,26.5823,0.0231,0.3424,0.719,5.5166,0.1893,0.2449,0.2384,0.2247,0.2363,0.229,7364226316,8660807149,7359360556,6114124019.33,5594057884.92,4.8867,4.8991,43015
sz,="002598",山东章鼓,通用机械,26.5635,0.0266,0.0681,0.2893,2.6282,0.0814,0.1044,0.0911,0.0751,0.0701,0.097,71342857,86647046,70356721,57861907.53,53057260.1,0.2287,0.2409,41
sz,="002889",东方嘉盛,物流,26.3327,0.0087,0.0103,0.02,2.1946,0.0881,0.0952,,,,,131898703,133120621,119887173,,,0.9551,1.0935,85
sh,="600415",小商品城,房地产租赁,26.2709,0.0111,0.3287,0.5785,2.5632,0.1032,0.0432,0.1253,0.1385,0.0775,0.0441,1320185757,562291214,1502074294,1529779766.71,777307628.94,0.2425,0.2306,218
sh,="600061",国投资本,证券,26.2615,0.0094,0.2484,0.0608,1.604,0.0673,0.069,0.0855,0.0913,0.1821,0.0651,2385474322,2396022405,2523844975,2482209321.39,4512783110.27,0.5643,0.702,636
sz,="300179",四方达,非金属材料与制品,26.2307,0.0343,0.2887,0.5979,3.231,0.1557,0.0786,0.0751,0.0497,0.0481,0.0518,141577466,66129632,59244530,37363776.72,39004172.51,0.2857,0.2346,77
sh,="601258",ST庞大,专营零售,26.204,0,0.0208,0.0696,1.1403,0.0539,-0.6879,0.0096,0.0344,0.0185,0.0083,448836107,-6690347675,140926010,460409122,237709950,0.0439,0.0113,77
sz,="002444",巨星科技,通用机械,26.1825,0.0084,0.1431,0.3231,3.1606,0.1257,0.1186,0.0938,0.1139,0.1083,0.1293,924018569,753131825,560449284,620998706.35,499552118.22,0.8594,0.8324,345
sz,="000912",泸天化,农用化工,26.1824,0,0.0505,0.1238,1.4779,0.0577,0.1673,-2.429,-1.4411,-0.0015,-0.7201,286861383,295514358,-1402149607,-596495171.07,22317376.69,0.1829,0.1807,44
sh,="603180",金牌厨柜,耐用家居用品,26.1192,0.0099,0.1084,0.3552,5.2764,0.2066,0.2248,0.3051,,,,229806666,210689327,175251039,,,3.4189,3.6077,860
sz,="300582",英飞特,电子元器件,26.1022,0.0042,0.1094,0.384,2.5572,0.1022,0.0765,0.0345,,,,104948204,73193063,32069643,,,0.53,0.5361,57
sz,="002542",中化岩土,建筑与工程,26.0546,0.0054,0.0616,0.2113,1.6794,0.06,0.0575,0.0697,0.0833,0.1031,0.1111,248412414,220459102,241782073,252085909.85,230449537.58,0.1376,0.1393,112
sz,="002701",奥瑞金,容器与包装,26.0168,0.0116,0.0554,0.233,2.2632,0.0857,0.0424,0.1293,0.1959,0.2358,0.2273,490640870,248794438,754454970,1007135444,1057849889,0.2083,0.2901,1477
sz,="002404",嘉欣丝绸,服装与配饰,26.0081,0.0301,0.0496,0.1638,2.2563,0.0837,0.0886,0.0827,0.0812,0.0522,0.0654,145484220,152529275,122490604,104684619.83,62656730.14,0.2518,0.2734,66
sz,="002669",康达新材,化学制品,25.9907,0.0043,0.1253,0.369,2.1216,0.064,0.0519,0.018,0.0645,0.1594,0.1499,135825247,96740114,30040115,76875856.49,111752734.55,0.5379,0.5543,58
sh,="603699",纽威股份,通用机械,25.9819,0.0248,0.1494,0.3601,4.9772,0.1676,0.1167,0.074,0.0772,0.1106,0.2318,466478805,318501653,199332661,204622892.57,283150534.88,0.622,0.6073,91
sh,="600650",锦江投资,陆运,25.9718,0.0231,0.1117,0.1634,1.8071,0.0718,0.0847,0.0854,0.0862,0.0858,0.1031,230228359,267699694,250309251,261606124.16,222660409.33,0.4174,0.4855,75
sz,="300039",上海凯宝,中药,25.9623,0.0174,0.1768,0.8243,2.3931,0.0899,0.0794,0.1182,0.1325,0.1356,0.1957,232065864,198860817,281190543,290187684.77,275617813.56,0.2219,0.2399,155
sh,="603339",四方科技,通用机械,25.9455,0.0124,0.1103,0.2376,1.8471,0.0672,0.1188,0.1126,0.1304,,,115774144,188521052,160260758,136536769.26,,0.5495,0.6145,96
sh,="603218",日月股份,通用机械,25.9381,0.0111,0.1514,0.2595,4.2288,0.1639,0.1072,0.0801,,,,551969730,314784135,219228673,,,1.0388,0.9495,131
sh,="600660",福耀玻璃,汽车零配件与设备,25.9216,0.0264,0.1353,0.3645,3.5693,0.1292,0.2071,0.1584,0.1819,0.1709,0.2231,2752342766,4163916413,3018486896,3254035108,2609083304,1.0972,1.1554,12010
sh,="900929",锦旅Ｂ股,,25.9186,0.0213,0.0482,0.1091,1.856,0.067,0.0664,0.0546,0.0515,0.0498,0.0577,,9092339.6544,9634039.9326,8669013.2103,9305329.1031,0.0618,0.0692,8
sh,="603519",立霸股份,家用电器,25.8999,0.0214,0.0988,0.1737,4.5044,0.1593,0.1531,0.1105,0.109,0.1039,,120310743,113119672,79243812,75337329.89,67053369.99,0.5421,0.5956,90
sh,="600326",西藏天路,建筑与工程,25.8958,0.0074,0.1373,0.3155,2.6661,0.1522,0.206,0.1639,0.139,0.1004,0.099,375840107,433327159,309727980,292082750.83,152346645.14,0.4343,0.501,193
sz,="200037",深南电B,,25.886,0.0045,0.0341,0.1333,1.3141,0.0218,-0.0033,0.0094,1.0443,-0.8911,-0.3107,,2414508.3446,36323144.5851,1483233040.5718,-702589686.2695,0.0758,0.0462,5
sz,="002925",盈趣科技,电子设备及服务,25.8444,0.018,0.2548,0.3979,6.6113,0.2402,0.2166,,,,,987102719,797160190,967497469,,,2.1546,2.1242,570
sh,="600982",宁波热电,复合型公用事业,25.8398,0.0156,0.0471,0.129,0.9957,0.0476,0.0622,0.0334,0.0461,0.0328,0.1015,121022434,157637572,79272876,107387299.58,71691280.8,0.1114,0.1096,52
sz,="002518",科士达,电气部件与设备,25.8254,0.0137,0.1211,0.3615,3.2243,0.1165,0.0975,0.1666,0.156,0.1439,0.1044,297480003,231535328,362974439,297840012.23,248167105.57,0.5107,0.5506,205
sz,="002508",老板电器,家用电器,25.8243,0.0121,0.2087,0.5454,5.8974,0.2248,0.2501,0.3029,0.3336,0.2901,0.2512,1515171312,1491213313,1511657119,1295348636.87,874954250.94,1.5966,1.6752,28545
sz,="000601",韶能股份,电力公用事业,25.8107,0.0347,0.0866,0.2401,1.6436,0.0736,0.0665,0.0917,0.0934,0.1025,0.0654,371058639,311858979,423143188,403371688.31,404536163.13,0.3434,0.3712,141
sh,="603203",快克股份,专用设备,25.7902,0.0074,0.3945,0.5485,4.5177,0.1814,0.1974,0.19,,,,174013033,162527979,134012548,,,1.1057,1.1039,664
sz,="002085",万丰奥威,汽车零配件与设备,25.7801,0.0282,0.0688,0.2,2.7775,0.1049,0.1425,0.1604,0.2019,0.2611,0.2316,670538516,936244024,926105371,989439139.78,853416091.7,0.3066,0.3518,1371
sz,="300694",蠡湖股份,汽车零配件与设备,25.7681,0.0059,0.0946,0.2563,2.3427,0.0934,,,,,,112638269,82325140,,,,0.5231,0.4929,31
sz,="002726",龙大肉食,食品,25.7657,0.0042,0.0173,0.0542,4.4583,0.1374,0.0968,0.1015,0.1428,0.0857,0.0789,303349786,178552285,189582254,254818460.26,138121994.84,0.3039,0.2452,640
sz,="300607",拓斯达,专用设备,25.7563,0.004,0.1609,0.3849,6.3648,0.2183,0.2,0.2049,,,,301775202,176728295,150411966,,,2.0399,1.2612,858
sz,="300067",安诺其,化学制品,25.7286,0.0178,0.1488,0.3783,2.5043,0.0954,0.0847,0.0678,0.0835,0.0511,0.1402,162384993,143442245,92342787,88746073.2,51078733.01,0.1745,0.1718,72
sh,="600702",舍得酒业,饮料,25.7192,0,0.1958,0.7597,3.632,0.1516,0.1422,0.0735,0.0471,0.0066,0.0043,434037570,359591892,185466184,108874012.79,14934550.62,1.2893,1.507,599
sz,="002001",新和成,化学原料药,25.6906,0.0163,0.3053,0.4859,3.9399,0.1486,0.131,0.2507,0.1663,0.0662,0.0988,2559263012,2095721921,2966385546,1278699471.91,477316311.95,1.1911,1.0093,1106
sh,="601228",广州港,交通基本设施,25.685,0.0123,0.0943,0.2246,1.5995,0.0626,0.0619,0.0704,0.0698,0.073,0.0875,822220385,723757522,793891472,708432753.25,659814947.57,0.1328,0.1373,121
sh,="600433",冠豪高新,纸类与林业产品,25.6399,0.0078,0.0713,0.2696,1.7218,0.0656,0.0386,0.0204,0.0433,0.0143,0.0567,178004967,102766968,58928337,113726317.62,37169835.64,0.14,0.134,48
sh,="603680",今创集团,专用设备,25.6375,0.0128,0.0989,0.3233,2.4101,0.0884,0.1191,0.2276,,,,384369771,439705683,584787019,,,0.4859,0.5001,40
sh,="600527",江南高纤,合成纤维,25.6335,0.0251,0.0764,0.1441,2.4044,0.0338,0.0331,0.0341,0.0241,-0.0115,-0.0075,81297842,81846404,70518432,40256949.5,-20364669.58,0.0563,0.057,67
sh,="601628",中国人寿,保险,25.6051,0.0163,0.0651,,3.2142,0.1271,0.069,0.1229,0.0649,0.0904,0.1413,,23911000000,39622000000,,,1.7457,2.0622,1103
sh,="603823",百合花,化学制品,25.5969,0.0123,0.1304,0.2679,3.6601,0.1432,0.1381,0.1168,,,,221511240,189539722,143387183,,,0.9845,1.0099,63
sz,="002053",云南能投,化学原料,25.5862,0.0097,0.1369,0.4997,1.5478,0.0566,0.0692,0.0634,0.1208,0.0975,0.0362,245071930,214772982,156822827,272151996.68,130907319.71,0.322,0.345,52
sz,="002755",奥赛康,化学制剂,25.5577,0.0114,0.1697,0.9209,7.3991,0.3,0.6502,0.0504,0.0118,0.0014,,699451631,853509213,19521771,5933508.53,602415.07,0.7536,0.8414,166
sz,="000563",陕国投Ａ,投资信托,25.512,0.0073,0.3406,,1.4214,0.0507,0.0472,0.0451,0.0639,0.0903,0.0913,550045378,439045220,356395749,488644671.8,523483650.13,0.1388,0.1467,144
sh,="603040",新坐标,汽车零配件与设备,25.5038,0.012,0.4222,0.6397,4.2566,0.1732,0.1583,0.205,,,,129647099,104096900,116353965,,,1.6311,1.6389,335
sz,="000655",金岭矿业,黑色金属,25.4909,0,0.1406,0.2655,1.7682,0.0723,0.0484,-0.1309,-0.1631,-0.0117,0.0467,181001629,115507602,-321491404,-462021664.06,-32100894.86,0.304,0.3017,68
sz,="002688",金河生物,化学原料药,25.4393,0.031,0.1163,0.3568,3.2407,0.1155,0.0962,0.0597,0.1031,0.1132,0.0893,201280509,170543736,98214738,154614721.71,131602904.8,0.3168,0.2911,113
sh,="603020",爱普股份,食品,25.4076,0.0121,0.0712,0.2009,1.9054,0.077,0.0634,0.0738,0.0923,0.1109,,156425797,113139723,134103107,167730383.26,191332887.34,0.4888,0.4743,105
sz,="002372",伟星新材,建筑产品,25.3971,0.0346,0.2117,0.4622,6.5853,0.2416,0.281,0.2731,0.2567,0.2115,0.1857,939205405,1000929500,845603445,683245106.65,496911448.92,0.597,0.625,2711
sh,="603608",天创时尚,服装与配饰,25.3476,0,0.0836,0.5557,1.9283,0.0768,0.0989,0.1235,0.09,,,163389915,205541200,229692472,139007162,,0.3799,0.4808,71
sz,="000876",新希望,农牧渔产品,25.2828,0.0041,0.0842,0.1322,5.6041,0.2293,0.1019,0.1096,0.119,0.1306,0.1489,6002473523,1767331794,2244777491,2448489452.7,2355328517.11,1.4237,1.1959,1720
sz,="300668",杰恩设计,商业用品与服务,25.2716,0.0131,0.201,0.5091,4.0734,0.1607,0.2106,0.2543,,,,72762960,87571277,69031575,,,0.6842,0.7903,179
sz,="002700",ST浩源,石油天然气,25.2484,0.0083,0.1456,0.2845,1.6526,0.0629,0.0619,0.0762,0.084,0.1285,0.1468,70604142,64836870,74270455,77630423.49,107701156.49,0.1671,0.166,31
sz,="002144",宏达高科,纺织品,25.2237,0.0092,0.1461,0.3042,1.1229,0.0443,0.0558,0.057,0.0652,0.0154,0.1183,76104769,92365493,97236742,107609800.7,27253050.76,0.4305,0.4669,70
sz,="002853",皮阿诺,耐用家居用品,25.2003,0.0098,0.1127,0.3606,3.6304,0.1373,0.1363,0.1201,,,,163969832,144218613,107789456,,,1.0555,1.1279,202
sh,="600551",时代出版,传媒,25.1995,0,0.029,0.121,1.0038,0.0361,0.0692,0.06,0.0843,0.0966,0.1074,178547096,329881624,301850547,405687452.48,398695651.19,0.353,0.4604,94
sz,="300206",理邦仪器,医疗保健设备与用品,25.127,0.0076,0.14,0.564,7.8787,0.1289,0.0774,0.0291,0.0333,0.1022,-0.009,176393801,103893833,43860086,45805621.34,124601714.45,0.3032,0.2267,189
sh,="603685",晨丰科技,家用电器,25.1165,0.0191,0.1101,0.237,2.6069,0.1113,0.1159,,,,,105841623,110248234,105436234,,,0.6263,0.6628,51
sz,="300132",青松股份,化学原料,25.0997,0.0061,0.1458,0.2952,3.7564,0.2179,0.4339,0.2009,0.0643,0.0163,0.0654,455460979,421011285,144068637,40196737.51,9867322.23,0.8817,0.8772,245
sh,="603611",诺力股份,通用机械,25.0879,0,0.0722,0.2262,3.7976,0.1448,0.1248,0.1059,0.1199,0.1385,,252308329,204809950,164537154,148954486.02,117655970.14,0.9431,0.9056,203
sh,="600396",金山股份,电力公用事业,25.0404,0,-0.0055,0.1003,1.8862,-0.0159,-0.273,-0.2392,-0.0244,0.1274,0.1165,167617515,-653996111,-835658898,-169224994.24,263014931.23,0.1138,0.0458,50
sh,="600596",新安股份,农用化工,25.0182,0.0211,0.0305,0.1524,1.2038,0.0509,0.1939,0.1501,0.0432,-0.068,0.0044,,1093521647,729669512,187268634.55,-317964821.98,0.3795,0.5363,287
sz,="002766",*ST索菱,计算机软件,24.9709,0,0.0524,0.2286,2.5,0.0527,-0.2592,0.1063,0.0808,,,53202927,-414175455,149702863,81866406.31,,0.1261,0.0185,59
sh,="600368",五洲交通,陆运,24.9546,0.0219,0.0861,0.3806,0.9825,0.0409,0.2382,0.1158,0.0747,-0.0511,-0.0076,185563767,924655426,395933729,255306281.12,-37914694.85,0.1649,0.7797,194
sh,="601515",东风股份,商业用品与服务,24.9467,0.0213,0.1237,0.3929,2.3594,0.0866,0.1764,0.1691,0.1505,0.1979,0.2566,376569713,759946306,658394525,567191308.09,710605949.15,0.2822,0.3087,27425
sz,="300488",恒锋工具,通用机械,24.9171,0.0076,0.3501,0.4913,2.8104,0.1143,0.0742,0.1227,0.1061,,,113302809,68796350,104914727,75343562.94,,0.6822,0.7718,47
sh,="600837",海通证券,证券,24.906,0,0.2773,,1.3553,0.0628,0.0593,0.0727,0.0787,0.1472,0.1573,,7249011728,8110363485,8529322476,,0.6987,0.828,2110
sh,="603527",众源新材,有色金属,24.8303,0.0157,0.0314,0.064,2.7028,0.108,0.0999,,,,,98589034,85378030,91115366,,,0.5661,0.5327,27
sh,="601168",西部矿业,有色金属,24.8258,0.0125,0.0413,0.1216,1.8754,0.0903,-0.1505,0.045,0.0194,0.0051,0.0184,835776881,-2158988969,558731106,238220148,-18392530,0.3507,0.4226,150
sh,="603067",振华股份,化学原料,24.804,0.0139,0.1099,0.3075,2.2583,0.107,0.1035,0.0999,,,,139866076,125070493,111431597,,,0.3244,0.3176,59
sh,="603890",春秋电子,电脑与外围设备,24.7942,0.0082,0.0849,0.2002,4.0588,0.1178,0.086,,,,,177114632,119088908,139416565,,,0.6464,0.5687,68
sh,="601881",中国银河,证券,24.7601,0.012,0.2899,,1.8964,0.0772,0.0513,0.0605,,,,5449358104,3405531086,3877697101,,,0.5376,0.5158,627
sz,="002298",中电兴发,信息技术服务,24.7572,0.0041,0.1104,0.3633,1.8869,0.0663,0.0375,0.0468,0.0446,0.0492,0.0126,296308269,162885565,189107390,148726568.65,93943909.54,0.4285,0.4117,93
sz,="000885",城发环境,建筑材料,24.7507,0.008,0.1917,0.505,1.8998,0.1243,0.2405,0.2953,0.0425,0.0107,0.0959,377566689,599483642,731289159,85579900.59,-7059311.78,0.7606,1.2574,143
sh,="603848",好太太,耐用家居用品,24.748,0.0163,0.2234,0.5035,4.438,0.1768,0.2132,,,,,248396769,263616462,222494803,,,0.6194,0.6969,255
